3, 0.999996185303, 3, 0.999996185303
4, 0.993978857994, 4, 0.993978857994
2, 0.977920413017, 2, 0.977920413017
4, 0.989827036858, 4, 0.989827036858
2, 0.990162968636, 2, 0.990162968636
1, 0.999925494194, 1, 0.999925494194
1, 0.999994754791, 1, 0.999994754791
4, 0.999675154686, 4, 0.999675154686
4, 0.000122231242131, 3, 0.999237298965
4, 0.905429005623, 4, 0.905429005623
4, 0.999735057354, 4, 0.999735057354
1, 0.999904990196, 1, 0.999904990196
1, 0.967090725899, 1, 0.967090725899
0, 0.999942302704, 0, 0.999942302704
1, 0.999998807907, 1, 0.999998807907
0, 0.999827325344, 0, 0.999827325344
0, 0.993463158607, 0, 0.993463158607
3, 0.999765813351, 3, 0.999765813351
3, 0.393106222153, 2, 0.606885552406
0, 0.999845385551, 0, 0.999845385551
0, 0.993913590908, 0, 0.993913590908
2, 0.999960660934, 2, 0.999960660934
1, 0.620750725269, 1, 0.620750725269
1, 0.999713718891, 1, 0.999713718891
3, 0.999890089035, 3, 0.999890089035
0, 0.999997973442, 0, 0.999997973442
0, 0.996488451958, 0, 0.996488451958
1, 0.999971032143, 1, 0.999971032143
4, 0.999210119247, 4, 0.999210119247
1, 0.9979788661, 1, 0.9979788661
4, 0.989847838879, 4, 0.989847838879
0, 0.999999880791, 0, 0.999999880791
3, 0.998353362083, 3, 0.998353362083
3, 0.999854564667, 3, 0.999854564667
4, 0.9936003685, 4, 0.9936003685
1, 0.998713731766, 1, 0.998713731766
4, 0.999057233334, 4, 0.999057233334
3, 0.988494217396, 3, 0.988494217396
2, 0.99970382452, 2, 0.99970382452
3, 0.999797403812, 3, 0.999797403812
0, 0.752995312214, 0, 0.752995312214
1, 0.948071122169, 1, 0.948071122169
2, 0.99660885334, 2, 0.99660885334
1, 0.901931703091, 1, 0.901931703091
2, 0.999514818192, 2, 0.999514818192
4, 0.999905824661, 4, 0.999905824661
4, 0.997462391853, 4, 0.997462391853
1, 0.999902009964, 1, 0.999902009964
3, 0.999999761581, 3, 0.999999761581
3, 0.740002572536, 3, 0.740002572536
2, 0.899933218956, 2, 0.899933218956
0, 0.997346043587, 0, 0.997346043587
0, 0.99994635582, 0, 0.99994635582
4, 0.999814212322, 4, 0.999814212322
2, 0.999246716499, 2, 0.999246716499
3, 0.996805429459, 3, 0.996805429459
3, 0.994895517826, 3, 0.994895517826
4, 0.998368799686, 4, 0.998368799686
4, 0.999157786369, 4, 0.999157786369
3, 0.99998998642, 3, 0.99998998642
4, 0.999759972095, 4, 0.999759972095
3, 0.998873889446, 3, 0.998873889446
4, 0.999362170696, 4, 0.999362170696
3, 0.999995470047, 3, 0.999995470047
0, 0.890010416508, 0, 0.890010416508
1, 0.999993801117, 1, 0.999993801117
0, 0.958094537258, 0, 0.958094537258
2, 0.999743402004, 2, 0.999743402004
0, 0.991481781006, 0, 0.991481781006
3, 0.0883048772812, 4, 0.910026013851
4, 0.00189071637578, 2, 0.996206998825
1, 0.999939918518, 1, 0.999939918518
2, 0.997178196907, 2, 0.997178196907
3, 0.999931693077, 3, 0.999931693077
4, 0.998566448689, 4, 0.998566448689
2, 0.998530030251, 2, 0.998530030251
2, 0.864798903465, 2, 0.864798903465
0, 0.999999523163, 0, 0.999999523163
1, 0.926303803921, 1, 0.926303803921
3, 0.998511731625, 3, 0.998511731625
3, 0.745880961418, 3, 0.745880961418
1, 0.890583217144, 1, 0.890583217144
1, 0.997167646885, 1, 0.997167646885
1, 0.000769513950218, 0, 0.999165654182
2, 0.999766409397, 2, 0.999766409397
4, 0.616856873035, 4, 0.616856873035
3, 0.00264797825366, 4, 0.997170865536
3, 0.999591648579, 3, 0.999591648579
2, 0.990711510181, 2, 0.990711510181
3, 0.932760477066, 3, 0.932760477066
0, 0.999601781368, 0, 0.999601781368
1, 0.992629051208, 1, 0.992629051208
3, 0.998658180237, 3, 0.998658180237
0, 0.997537851334, 0, 0.997537851334
2, 0.999996542931, 2, 0.999996542931
0, 0.99996304512, 0, 0.99996304512
1, 0.997496545315, 1, 0.997496545315
3, 0.998833239079, 3, 0.998833239079
2, 0.987100839615, 2, 0.987100839615
3, 0.999381303787, 3, 0.999381303787
1, 0.999627351761, 1, 0.999627351761
3, 0.999999523163, 3, 0.999999523163
4, 0.976710021496, 4, 0.976710021496
2, 0.974963665009, 2, 0.974963665009
2, 0.998781979084, 2, 0.998781979084
4, 0.999949216843, 4, 0.999949216843
2, 0.470773994923, 2, 0.470773994923
1, 0.995099842548, 1, 0.995099842548
1, 0.943639397621, 1, 0.943639397621
1, 0.999615073204, 1, 0.999615073204
4, 0.999717891216, 4, 0.999717891216
4, 0.0606773458421, 3, 0.936661779881
2, 0.999260723591, 2, 0.999260723591
0, 0.999914765358, 0, 0.999914765358
1, 0.99931037426, 1, 0.99931037426
4, 0.998001515865, 4, 0.998001515865
4, 0.682170987129, 4, 0.682170987129
3, 0.997498095036, 3, 0.997498095036
2, 0.99995136261, 2, 0.99995136261
3, 0.987772643566, 3, 0.987772643566
3, 0.988724648952, 3, 0.988724648952
2, 0.264974534512, 4, 0.728571772575
1, 0.999681949615, 1, 0.999681949615
1, 0.999389648438, 1, 0.999389648438
2, 0.999372899532, 2, 0.999372899532
0, 0.947277128696, 0, 0.947277128696
2, 0.998369038105, 2, 0.998369038105
3, 0.999650835991, 3, 0.999650835991
3, 0.997517943382, 3, 0.997517943382
0, 0.999869465828, 0, 0.999869465828
0, 0.999363958836, 0, 0.999363958836
3, 0.99799913168, 3, 0.99799913168
0, 4.09582639804e-07, 4, 0.598559439182
1, 0.999998450279, 1, 0.999998450279
1, 0.789370000362, 1, 0.789370000362
0, 0.999880671501, 0, 0.999880671501
0, 0.999979019165, 0, 0.999979019165
3, 0.9986525774, 3, 0.9986525774
1, 0.999098181725, 1, 0.999098181725
0, 0.999908328056, 0, 0.999908328056
1, 0.999996066093, 1, 0.999996066093
4, 0.997022688389, 4, 0.997022688389
4, 0.878793776035, 4, 0.878793776035
1, 0.999995946884, 1, 0.999995946884
1, 6.9087902375e-05, 0, 0.999918580055
1, 0.996004402637, 1, 0.996004402637
4, 0.998425364494, 4, 0.998425364494
2, 0.99946385622, 2, 0.99946385622
0, 0.999613940716, 0, 0.999613940716
2, 0.999785244465, 2, 0.999785244465
2, 0.999822556973, 2, 0.999822556973
2, 0.999978899956, 2, 0.999978899956
1, 0.999967575073, 1, 0.999967575073
1, 0.980342209339, 1, 0.980342209339
4, 0.43128746748, 3, 0.568496108055
0, 0.15040192008, 3, 0.625380635262
0, 0.999822556973, 0, 0.999822556973
2, 0.999568045139, 2, 0.999568045139
1, 0.999999761581, 1, 0.999999761581
0, 0.999950051308, 0, 0.999950051308
4, 0.999434411526, 4, 0.999434411526
4, 0.999622583389, 4, 0.999622583389
3, 0.99999833107, 3, 0.99999833107
2, 0.996899962425, 2, 0.996899962425
2, 0.999918937683, 2, 0.999918937683
1, 0.999988436699, 1, 0.999988436699
4, 0.970523834229, 4, 0.970523834229
2, 0.999558150768, 2, 0.999558150768
0, 0.999972701073, 0, 0.999972701073
1, 0.955332100391, 1, 0.955332100391
4, 0.999937415123, 4, 0.999937415123
3, 0.999961614609, 3, 0.999961614609
4, 0.81583148241, 4, 0.81583148241
2, 0.997002661228, 2, 0.997002661228
1, 0.0244853533804, 0, 0.969282150269
2, 0.999977350235, 2, 0.999977350235
2, 0.999805748463, 2, 0.999805748463
4, 0.996224522591, 4, 0.996224522591
1, 0.0460829362273, 0, 0.942561328411
0, 0.997777998447, 0, 0.997777998447
3, 0.999109089375, 3, 0.999109089375
4, 0.987085044384, 4, 0.987085044384
1, 1.0, 1, 1.0
1, 0.71851348877, 1, 0.71851348877
4, 0.973672330379, 4, 0.973672330379
3, 0.999980688095, 3, 0.999980688095
2, 0.978648304939, 2, 0.978648304939
4, 0.611438274384, 4, 0.611438274384
4, 0.96002715826, 4, 0.96002715826
4, 0.161091133952, 0, 0.811122298241
2, 0.999579012394, 2, 0.999579012394
2, 0.999914288521, 2, 0.999914288521
0, 0.998327195644, 0, 0.998327195644
3, 0.999940156937, 3, 0.999940156937
4, 0.855342924595, 4, 0.855342924595
2, 0.999958634377, 2, 0.999958634377
4, 0.675308048725, 4, 0.675308048725
0, 0.999679923058, 0, 0.999679923058
0, 0.999939441681, 0, 0.999939441681
1, 0.999976634979, 1, 0.999976634979
2, 0.998852729797, 2, 0.998852729797
2, 0.794019937515, 2, 0.794019937515
4, 0.999357879162, 4, 0.999357879162
4, 0.999514460564, 4, 0.999514460564
3, 0.497906655073, 3, 0.497906655073
2, 0.844134032726, 2, 0.844134032726
4, 0.988446474075, 4, 0.988446474075
1, 0.999999523163, 1, 0.999999523163
3, 0.999954462051, 3, 0.999954462051
3, 0.0215328615159, 4, 0.978265583515
2, 0.999920725822, 2, 0.999920725822
1, 0.908706843853, 1, 0.908706843853
0, 0.999567210674, 0, 0.999567210674
3, 0.924024939537, 3, 0.924024939537
3, 0.999312758446, 3, 0.999312758446
0, 0.999936342239, 0, 0.999936342239
4, 0.998583555222, 4, 0.998583555222
3, 0.999888658524, 3, 0.999888658524
4, 0.998411417007, 4, 0.998411417007
3, 0.932744204998, 3, 0.932744204998
2, 0.999492406845, 2, 0.999492406845
1, 0.993321955204, 1, 0.993321955204
0, 0.999929070473, 0, 0.999929070473
0, 0.999984264374, 0, 0.999984264374
4, 0.999857068062, 4, 0.999857068062
2, 0.999176323414, 2, 0.999176323414
1, 0.998909711838, 1, 0.998909711838
2, 0.999977469444, 2, 0.999977469444
1, 0.999981403351, 1, 0.999981403351
0, 0.999683260918, 0, 0.999683260918
2, 0.999930143356, 2, 0.999930143356
3, 0.0737303048372, 4, 0.926084339619
2, 0.993411123753, 2, 0.993411123753
4, 0.999513506889, 4, 0.999513506889
3, 0.988334298134, 3, 0.988334298134
4, 0.998564422131, 4, 0.998564422131
1, 0.999479711056, 1, 0.999479711056
3, 0.999995827675, 3, 0.999995827675
0, 0.999994754791, 0, 0.999994754791
4, 0.0651388466358, 3, 0.93432444334
4, 0.92103934288, 4, 0.92103934288
1, 0.0180589240044, 0, 0.971862375736
0, 0.949329853058, 0, 0.949329853058
2, 0.745968222618, 2, 0.745968222618
0, 0.99996137619, 0, 0.99996137619
2, 0.976086139679, 2, 0.976086139679
4, 0.976391017437, 4, 0.976391017437
2, 0.889450788498, 2, 0.889450788498
2, 0.999914169312, 2, 0.999914169312
3, 0.999937653542, 3, 0.999937653542
0, 0.999917507172, 0, 0.999917507172
4, 0.997128427029, 4, 0.997128427029
4, 0.999451100826, 4, 0.999451100826
2, 0.998134076595, 2, 0.998134076595
0, 0.999250710011, 0, 0.999250710011
0, 0.999848484993, 0, 0.999848484993
4, 0.993173897266, 4, 0.993173897266
3, 0.999996304512, 3, 0.999996304512
4, 0.185778558254, 2, 0.576049208641
1, 1.0, 1, 1.0
0, 0.168193519115, 1, 0.682990193367
4, 0.998747944832, 4, 0.998747944832
0, 0.97275441885, 0, 0.97275441885
4, 0.99900084734, 4, 0.99900084734
0, 0.606853723526, 0, 0.606853723526
1, 1.0, 1, 1.0
1, 0.503001153469, 1, 0.503001153469
3, 0.999993443489, 3, 0.999993443489
4, 0.000616919191089, 3, 0.998405635357
0, 0.999994158745, 0, 0.999994158745
1, 0.415511757135, 1, 0.415511757135
1, 0.164039805532, 0, 0.683168947697
3, 0.999984025955, 3, 0.999984025955
1, 0.996802926064, 1, 0.996802926064
3, 0.991515398026, 3, 0.991515398026
1, 0.999999523163, 1, 0.999999523163
2, 0.998532295227, 2, 0.998532295227
0, 0.999998569489, 0, 0.999998569489
2, 0.999465286732, 2, 0.999465286732
4, 0.996800541878, 4, 0.996800541878
4, 0.827515244484, 4, 0.827515244484
0, 0.997472584248, 0, 0.997472584248
1, 0.991637170315, 1, 0.991637170315
1, 0.664510965347, 1, 0.664510965347
1, 0.981531500816, 1, 0.981531500816
2, 0.999922037125, 2, 0.999922037125
0, 0.999952912331, 0, 0.999952912331
3, 0.999999403954, 3, 0.999999403954
2, 0.999701201916, 2, 0.999701201916
0, 0.999848723412, 0, 0.999848723412
1, 0.998984873295, 1, 0.998984873295
2, 0.99985396862, 2, 0.99985396862
0, 0.999662041664, 0, 0.999662041664
1, 0.99763572216, 1, 0.99763572216
3, 0.996948063374, 3, 0.996948063374
2, 0.995299696922, 2, 0.995299696922
3, 0.999937772751, 3, 0.999937772751
2, 0.999909639359, 2, 0.999909639359
0, 0.953072667122, 0, 0.953072667122
4, 0.999902367592, 4, 0.999902367592
4, 0.999899029732, 4, 0.999899029732
4, 0.9096570611, 4, 0.9096570611
2, 0.739730358124, 2, 0.739730358124
3, 0.905404686928, 3, 0.905404686928
1, 0.387244462967, 0, 0.606525540352
3, 0.963310837746, 3, 0.963310837746
2, 0.999739229679, 2, 0.999739229679
2, 0.911844491959, 2, 0.911844491959
2, 0.941171944141, 2, 0.941171944141
3, 0.999984502792, 3, 0.999984502792
1, 0.999692678452, 1, 0.999692678452
0, 0.000118247589853, 3, 0.929885923862
2, 0.995254635811, 2, 0.995254635811
1, 0.984192013741, 1, 0.984192013741
3, 0.997365653515, 3, 0.997365653515
1, 0.999980449677, 1, 0.999980449677
3, 0.88429492712, 3, 0.88429492712
1, 0.387645870447, 0, 0.611873567104
4, 0.999592959881, 4, 0.999592959881
4, 0.998052358627, 4, 0.998052358627
2, 0.989936828613, 2, 0.989936828613
2, 0.986899137497, 2, 0.986899137497
2, 0.923400998116, 2, 0.923400998116
2, 0.999802529812, 2, 0.999802529812
4, 0.999870896339, 4, 0.999870896339
0, 0.9999127388, 0, 0.9999127388
3, 0.997713208199, 3, 0.997713208199
1, 0.999992251396, 1, 0.999992251396
2, 0.998376965523, 2, 0.998376965523
0, 0.999946832657, 0, 0.999946832657
4, 0.998236894608, 4, 0.998236894608
2, 0.999979376793, 2, 0.999979376793
4, 0.987201452255, 4, 0.987201452255
2, 0.982229828835, 2, 0.982229828835
2, 0.996956586838, 2, 0.996956586838
2, 0.00583367794752, 0, 0.612061977386
0, 0.999956607819, 0, 0.999956607819
4, 0.998327314854, 4, 0.998327314854
4, 0.998598635197, 4, 0.998598635197
